file_name,module,column_name,data_type,required,purpose
12_sales.csv,Sales & Distribution,customer_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,customer_code,text,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,customer_name,text,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,sales_order_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,order_line_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,product_code,text,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,ordered_quantity,number,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,confirmed_quantity,number,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,shipped_quantity,number,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,order_date,date,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,requested_ship_date,date,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,promised_ship_date,date,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,order_status,text,no,Workflow/status field used for filters and dashboards.
12_sales.csv,Sales & Distribution,fulfillment_status,text,no,Workflow/status field used for filters and dashboards.
12_sales.csv,Sales & Distribution,ship_to_region,text,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,ship_to_market,text,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,related_inventory_reservation_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,related_production_order_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,invoice_id,text,no,System/linking identifier used for database alignment.
12_sales.csv,Sales & Distribution,revenue_amount,number,no,Business data field for module import and mapping.
12_sales.csv,Sales & Distribution,currency,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,tenant_id,text,yes,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,client_id,text,yes,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,client_code,text,yes,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,client_name,text,yes,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,plant_id,text,yes,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,plant_code,text,yes,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,plant_name,text,yes,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,warehouse_id,text,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,warehouse_code,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,warehouse_name,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,module_key,text,yes,Destination module key used by Data Hub routing.
13_costing.csv,Costing & Profitability,source_system,text,yes,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,source_record_id,text,yes,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,source_last_updated,datetime,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,record_status,text,yes,Workflow/status field used for filters and dashboards.
13_costing.csv,Costing & Profitability,data_classification,text,no,Security classification used for access control.
13_costing.csv,Costing & Profitability,audit_reason,text,no,Reason captured for audit trail before import.
13_costing.csv,Costing & Profitability,cost_record_id,number,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,cost_object_type,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,cost_object_id,number,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,product_code,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,cost_center_id,number,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,gl_account,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,cost_type,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,material_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,labor_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,overhead_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,maintenance_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,quality_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,logistics_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,total_cost,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,currency,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,period_start,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,period_end,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,variance_amount,number,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,variance_reason,text,no,Business data field for module import and mapping.
13_costing.csv,Costing & Profitability,related_production_order_id,text,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,related_inventory_item_id,text,no,System/linking identifier used for database alignment.
13_costing.csv,Costing & Profitability,finance_owner_email,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,tenant_id,text,yes,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,client_id,text,yes,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,client_code,text,yes,Business data field for module import and mapping.
14_compliance.csv,Compliance,client_name,text,yes,Business data field for module import and mapping.
14_compliance.csv,Compliance,plant_id,text,yes,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,plant_code,text,yes,Business data field for module import and mapping.
14_compliance.csv,Compliance,plant_name,text,yes,Business data field for module import and mapping.
14_compliance.csv,Compliance,warehouse_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,warehouse_code,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,warehouse_name,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,module_key,text,yes,Destination module key used by Data Hub routing.
14_compliance.csv,Compliance,source_system,text,yes,Business data field for module import and mapping.
14_compliance.csv,Compliance,source_record_id,text,yes,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,source_last_updated,datetime,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,record_status,text,yes,Workflow/status field used for filters and dashboards.
14_compliance.csv,Compliance,data_classification,text,no,Security classification used for access control.
14_compliance.csv,Compliance,audit_reason,text,no,Reason captured for audit trail before import.
14_compliance.csv,Compliance,compliance_record_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,regulation_code,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,regulation_name,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,compliance_domain,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,requirement_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,control_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,evidence_document_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,evidence_status,text,no,Workflow/status field used for filters and dashboards.
14_compliance.csv,Compliance,audit_period,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,audit_date,date,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,responsible_owner_email,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,risk_rating,text,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,finding_status,text,no,Workflow/status field used for filters and dashboards.
14_compliance.csv,Compliance,corrective_action_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,due_date,date,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,closure_date,date,no,Business data field for module import and mapping.
14_compliance.csv,Compliance,related_quality_lot_id,text,no,System/linking identifier used for database alignment.
14_compliance.csv,Compliance,related_supplier_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,tenant_id,text,yes,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,client_id,text,yes,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,client_code,text,yes,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,client_name,text,yes,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,plant_id,text,yes,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,plant_code,text,yes,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,plant_name,text,yes,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,warehouse_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,warehouse_code,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,warehouse_name,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,module_key,text,yes,Destination module key used by Data Hub routing.
15_customer_portal.csv,Customer Portal,source_system,text,yes,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,source_record_id,text,yes,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,source_last_updated,datetime,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,record_status,text,yes,Workflow/status field used for filters and dashboards.
15_customer_portal.csv,Customer Portal,data_classification,text,no,Security classification used for access control.
15_customer_portal.csv,Customer Portal,audit_reason,text,no,Reason captured for audit trail before import.
15_customer_portal.csv,Customer Portal,portal_record_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,customer_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,customer_name,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,request_type,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,request_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,related_sales_order_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,related_shipment_id,text,no,System/linking identifier used for database alignment.
15_customer_portal.csv,Customer Portal,product_code,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,issue_category,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,priority,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,status,text,no,Workflow/status field used for filters and dashboards.
15_customer_portal.csv,Customer Portal,created_by_email,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,assigned_to_email,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,created_at,datetime,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,due_at,datetime,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,resolution_summary,text,no,Business data field for module import and mapping.
15_customer_portal.csv,Customer Portal,satisfaction_score,number,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,tenant_id,text,yes,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,client_id,text,yes,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,client_code,text,yes,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,client_name,text,yes,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,plant_id,text,yes,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,plant_code,text,yes,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,plant_name,text,yes,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,warehouse_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,warehouse_code,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,warehouse_name,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,module_key,text,yes,Destination module key used by Data Hub routing.
16_supplier_portal.csv,Supplier Portal,source_system,text,yes,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,source_record_id,text,yes,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,source_last_updated,datetime,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,record_status,text,yes,Workflow/status field used for filters and dashboards.
16_supplier_portal.csv,Supplier Portal,data_classification,text,no,Security classification used for access control.
16_supplier_portal.csv,Supplier Portal,audit_reason,text,no,Reason captured for audit trail before import.
16_supplier_portal.csv,Supplier Portal,portal_record_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,supplier_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,supplier_name,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,request_type,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,request_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,related_purchase_order_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,related_quality_lot_id,text,no,System/linking identifier used for database alignment.
16_supplier_portal.csv,Supplier Portal,item_code,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,issue_category,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,priority,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,status,text,no,Workflow/status field used for filters and dashboards.
16_supplier_portal.csv,Supplier Portal,supplier_contact_email,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,buyer_email,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,created_at,datetime,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,due_at,datetime,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,resolution_summary,text,no,Business data field for module import and mapping.
16_supplier_portal.csv,Supplier Portal,supplier_rating,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,tenant_id,text,yes,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,client_id,text,yes,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,client_code,text,yes,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,client_name,text,yes,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,plant_id,text,yes,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,plant_code,text,yes,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,plant_name,text,yes,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,warehouse_id,text,no,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,warehouse_code,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,warehouse_name,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,module_key,text,yes,Destination module key used by Data Hub routing.
17_reports_analytics.csv,Reports & Analytics,source_system,text,yes,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,source_record_id,text,yes,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,source_last_updated,datetime,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,record_status,text,yes,Workflow/status field used for filters and dashboards.
17_reports_analytics.csv,Reports & Analytics,data_classification,text,no,Security classification used for access control.
17_reports_analytics.csv,Reports & Analytics,audit_reason,text,no,Reason captured for audit trail before import.
17_reports_analytics.csv,Reports & Analytics,report_id,text,no,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,report_name,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,report_domain,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,dataset_id,text,no,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,data_source_id,text,no,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,refresh_mode,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,refresh_status,text,no,Workflow/status field used for filters and dashboards.
17_reports_analytics.csv,Reports & Analytics,last_refresh_at,datetime,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,row_count,number,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,owner_email,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,visibility_level,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,export_allowed,boolean,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,related_dashboard_id,text,no,System/linking identifier used for database alignment.
17_reports_analytics.csv,Reports & Analytics,kpi_name,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,kpi_value,number,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,kpi_period,text,no,Business data field for module import and mapping.
17_reports_analytics.csv,Reports & Analytics,quality_score,number,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,tenant_id,text,yes,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,client_id,text,yes,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,client_code,text,yes,Business data field for module import and mapping.
18_document_management.csv,Document Management,client_name,text,yes,Business data field for module import and mapping.
18_document_management.csv,Document Management,plant_id,text,yes,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,plant_code,text,yes,Business data field for module import and mapping.
18_document_management.csv,Document Management,plant_name,text,yes,Business data field for module import and mapping.
18_document_management.csv,Document Management,warehouse_id,text,no,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,warehouse_code,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,warehouse_name,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,module_key,text,yes,Destination module key used by Data Hub routing.
18_document_management.csv,Document Management,source_system,text,yes,Business data field for module import and mapping.
18_document_management.csv,Document Management,source_record_id,text,yes,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,source_last_updated,datetime,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,record_status,text,yes,Workflow/status field used for filters and dashboards.
18_document_management.csv,Document Management,data_classification,text,no,Security classification used for access control.
18_document_management.csv,Document Management,audit_reason,text,no,Reason captured for audit trail before import.
18_document_management.csv,Document Management,document_id,text,no,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,document_type,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,document_title,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,file_name,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,file_url,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,version,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,entity_type,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,entity_id,text,no,System/linking identifier used for database alignment.
18_document_management.csv,Document Management,owner_email,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,approval_status,text,no,Workflow/status field used for filters and dashboards.
18_document_management.csv,Document Management,effective_date,date,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,expiry_date,date,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,classification,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,retention_policy,text,no,Business data field for module import and mapping.
18_document_management.csv,Document Management,related_audit_id,text,no,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,tenant_id,text,yes,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,client_id,text,yes,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,client_code,text,yes,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,client_name,text,yes,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,plant_id,text,yes,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,plant_code,text,yes,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,plant_name,text,yes,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,warehouse_id,text,no,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,warehouse_code,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,warehouse_name,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,module_key,text,yes,Destination module key used by Data Hub routing.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,source_system,text,yes,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,source_record_id,text,yes,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,source_last_updated,datetime,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,record_status,text,yes,Workflow/status field used for filters and dashboards.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,data_classification,text,no,Security classification used for access control.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,audit_reason,text,no,Reason captured for audit trail before import.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,catalog_entry_id,text,no,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,data_type,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,connector_key,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,connector_category,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,connection_id,text,no,System/linking identifier used for database alignment.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,data_owner_email,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,dataset_name,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,table_name,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,source_field_name,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,target_entity,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,target_field,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,transform_rule,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,quality_score,number,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,ai_ready,boolean,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,refresh_mode,text,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,last_sync_at,datetime,no,Business data field for module import and mapping.
19_manufacturing_data_hub.csv,Manufacturing Data Hub,related_module_key,text,no,Cross-module relationship key.
20_integration_hub.csv,Integration Hub,tenant_id,text,yes,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,client_id,text,yes,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,client_code,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,client_name,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,plant_id,text,yes,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,plant_code,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,plant_name,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,warehouse_id,text,no,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,warehouse_code,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,warehouse_name,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,module_key,text,yes,Destination module key used by Data Hub routing.
20_integration_hub.csv,Integration Hub,source_system,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,source_record_id,text,yes,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,source_last_updated,datetime,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,record_status,text,yes,Workflow/status field used for filters and dashboards.
20_integration_hub.csv,Integration Hub,data_classification,text,no,Security classification used for access control.
20_integration_hub.csv,Integration Hub,audit_reason,text,no,Reason captured for audit trail before import.
20_integration_hub.csv,Integration Hub,integration_id,text,no,System/linking identifier used for database alignment.
20_integration_hub.csv,Integration Hub,integration_name,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,source_system,text,yes,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,target_system,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,source_module_key,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,target_module_key,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,connector_type,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,auth_method,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,endpoint_url,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,schedule,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,sync_direction,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,last_sync_at,datetime,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,sync_status,text,no,Workflow/status field used for filters and dashboards.
20_integration_hub.csv,Integration Hub,records_processed,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,records_failed,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,error_code,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,error_message,text,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,retry_count,number,no,Business data field for module import and mapping.
20_integration_hub.csv,Integration Hub,owner_email,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,tenant_id,text,yes,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,client_id,text,yes,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,client_code,text,yes,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,client_name,text,yes,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,plant_id,text,yes,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,plant_code,text,yes,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,plant_name,text,yes,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,warehouse_id,text,no,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,warehouse_code,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,warehouse_name,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,module_key,text,yes,Destination module key used by Data Hub routing.
21_ai_intelligence.csv,AI Intelligence,source_system,text,yes,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,source_record_id,text,yes,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,source_last_updated,datetime,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,record_status,text,yes,Workflow/status field used for filters and dashboards.
21_ai_intelligence.csv,AI Intelligence,data_classification,text,no,Security classification used for access control.
21_ai_intelligence.csv,AI Intelligence,audit_reason,text,no,Reason captured for audit trail before import.
21_ai_intelligence.csv,AI Intelligence,ai_signal_id,text,no,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,ai_domain,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,model_name,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,model_version,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,input_dataset_id,text,no,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,target_module_key,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,entity_type,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,entity_id,text,no,System/linking identifier used for database alignment.
21_ai_intelligence.csv,AI Intelligence,prediction_type,text,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,prediction_value,number,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,confidence_score,number,no,Business data field for module import and mapping.
21_ai_intelligence.csv,AI Intelligence,risk_level,text,no,Business data field for module import and mapping.
